,did,label,uid
13431,5ce182d05c1f1b06b4098f05,beer,50d6be29fdc36c0c3af0f25d
13432,5ce182485c1f1b06b29eeb7d,beer,50d6be29fdc36c0c3af0f25d
13433,5ce15efa310d5706b6870bff,beer,5b57cd6de2e1b80658f0a67f
13434,5ce151f081fdbf06d9a39e77,beer,55db009936be3740a032e0ea
13435,5ce14fbc65dda506ba1c20e9,beer,5719f945f95a4906e1b6631b
13436,5ce14a2481fdbf06d77dc283,beer,553d7ea24b1a45171562e149
13437,5cde51807d717806e3ca3b99,beer,52f22fa63ed3f01ba95a821f
13438,5cde73d3897a1706abed2813,beer,57555152872389214c856639
13439,5cde7d307d717806e1b04bbd,beer,5b975f1266903506a4196e95
13440,5cde7d307d717806e1b04bbd,wine,5b975f1266903506a4196e95
13441,5cde86495ddf3f06c532fe66,beer,5b966564f0980106933097f0
13442,5cde86495ddf3f06c532fe66,wine,5b966564f0980106933097f0
13443,5cde905b3336ac06b66dd054,beer,5cbf06ed0cb95d06c52e44a9
13444,5cde9152897a1706abed291a,beer,5ab8c7c20746b2062a4ae3e8
13445,5cde949b5ddf3f06c532feee,beer,52a9a33b3ed3f006465ae6c3
13446,5cde99d033ebda06e63140c2,beer,5be37ba8310d57069da1702c
13447,5cde9e99897a1706ac097e4d,beer,5b973764d985e10697ad6852
13448,5cdea72b28b0d106ad1ba412,beer,5c7b9fb4f5449f06ad0416a1
13449,5ce1358e81fdbf06db014224,beer,56f1c5786201db06ee3f3ad9
13450,5cdeba1f28b0d106ac5ba9be,beer,50419bfcc6ae78744e00010d
13451,5cdeba1f28b0d106ac5ba9be,RTD,50419bfcc6ae78744e00010d
13452,5cdec49d5ddf3f06c533005e,beer,5113c96b67c2020c3330b9d1
13453,5cdec6e8897a1706ac097f68,beer,5b9b2236a97880069e13b081
13454,5ce134af65dda506bb0756bf,beer,5bbcc60f0a1b95069584ee37
13455,5ce130ac5c1f1b06b29ee8c8,beer,529c4a6709206530195e0316
13456,5ce128e4310d5706b5855deb,beer,5cbf06ed0cb95d06c52e44a9
13457,5cdf2f27b6616706d7c70273,beer,54e346c1dba2060676c201ae
13458,5ce1281381fdbf06d77dc0c9,beer,5b96eec666903506a4196e44
13459,5cdf3152d8307f06e4ff32cf,beer,5963e9d1da21f26af46116eb
13460,5ce11ebc65dda506b9bdb4b1,beer,547959dc6b87930676702b58
13461,5ce10ffe5c1f1b06b29ee726,beer,51ec7457e43aa85158f42728
13462,5ce1067eb8f04a06c96fb449,beer,59dc473955aabd060580fcde
13463,5cdf42b8b6616706d6c190c6,beer,52f22fa63ed3f01ba95a821f
13464,5ce0dfbe65dda506bb07533d,beer,4fe066e9d527e35c290000fc
13465,5ce0d59cb8f04a06cb07c129,beer,5b975f1266903506a4196e95
13466,5ce0d59cb8f04a06cb07c129,wine,5b975f1266903506a4196e95
13467,5cdf75e750ec4a06c4d0c5ab,beer,5cbf06ed0cb95d06c52e44a9
13468,5cdfae7dd8307f06e4ff37b4,beer,5b970b84f5612f06a4fb2848
13469,5cdfc255b6616706d8f09bfc,beer,547959dc6b87930676702b58
13470,5cdfcb50ed4d8e06dfdf674c,beer,51ec7457e43aa85158f42728
13471,5cdfdac8d8307f06e5d197da,beer,50e41552c19ad30c4d75f646
13472,5ce0b07a81fdbf06d9a39793,beer,57555152872389214c856639
13473,5cdfe76ced4d8e06d5b048e5,beer,532e55ad0f38c3579a979d20
13474,5cdfecdfd8307f06e3350ea0,beer,4fe066e9d527e35c290000fc
13475,5cdff828ed4d8e06d5b049e6,beer,5954c95fabb2da25f55cce19
13476,5ce00d3eb6616706d7c70c0a,beer,55db009936be3740a032e0ea
13477,5ce026aded4d8e06d6139173,beer,5cad25a1bea11f06bee08074
13478,5c9f493bb3c40606ca713fee,beer,515ff8fa1a1333595d33af4a
13479,5c9f4b14431e7206be40e767,beer,59a235f6df00be06257bcbf2
13480,5c9fe5958a099306ba2509b2,beer,
13481,5c9f9bd37dad3106dcfac12e,beer,52f22fa63ed3f01ba95a821f
13482,5c9f6158b3c40606ca7140ff,beer,57e5ea43a603ad07b0b60e3a
13483,5c9f5c0fb3c40606c9a7249c,beer,5a5be905fc5009065ed89eb0
13484,5c9f4fd67dad3106dcfabf4b,beer,5133f98a1a13330c332b495d
13485,5c9f2b80bea11f06b81161ce,beer,527614df63362911f3ea5adf
13486,5c9f2b80bea11f06b81161ce,RTD,527614df63362911f3ea5adf
13487,5c9f22d4bea11f06bbf2e5e4,beer,5ba3783510e6a9069e1db9a3
13488,5c9eef347dad3106db65193a,beer,5030a5d5c6ae784c62000ae3
13489,5c9eb27cbea11f06b47399df,beer,5499603c6b879306ae2100d0
13490,5c9e9fc77dad3106dcfab993,beer,5c8c6f33fd541c06c0e195d6
13491,5c9e3cc3f5682c06ea9f08e6,beer,5c427f6fce96dd06836eb9b8
13492,5c9e3ad80cb95d06f04885e8,beer,5c427f6fce96dd06836eb9b8
13493,5c9e3a0c62e8b00711740e0c,beer,5c427f6fce96dd06836eb9b8
13494,5c9e384b83a89806cbdbb7fb,beer,5c427f6fce96dd06836eb9b8
13495,5c9e3790f7841406bf2a07d8,beer,5c427f6fce96dd06836eb9b8
13496,5c9e36f00cb95d06f04885d9,beer,5c427f6fce96dd06836eb9b8
13497,5c9e304c05c22306ba665327,beer,5978be53a1197a0646992ec8
13498,5c9e304c05c22306ba665327,spirits,5978be53a1197a0646992ec8
13499,5c9e2f3c0cb95d06ef6ba229,beer,5b9b2236a97880069e13b081
13500,5c9e2cd483a89806ca304651,beer,5c0165378f509c06adf8d900
13501,5c9df06b62e8b007107e5520,beer,50c6443fc835f014db970012
13502,5c9deac350a4ca066c5c5316,beer,547959dc6b87930676702b58
13503,5c9de8f450a4ca06785cebe1,beer,588d3058e08d4407e2a4fee2
13504,5c9d8a6362e8b0070f5bb417,beer,5a5be905fc5009065ed89eb0
13505,5d1c239f5284f406e69c2330,beer,
13506,5d18a29b14c69206bf6349b6,beer,
13507,5d18a18257124d06d5a8a8b0,beer,
13508,5d176841e6ace006d5046258,beer,
13509,5d16f87dd938b506be13c962,beer,
13510,5d159cbace281106d34b5fdf,beer,
13511,5d1591ac14c69206b1ba5824,beer,
13512,5d14637133d94e06e3ccbf56,beer,
13513,5d1356772cbb6106dcd8b84c,beer,
13514,5d1300af12949c06e2194dce,beer,
13515,5cc28007dbb9fa06f5423215,beer,
13516,5d1e856458d3be06ce95fa7c,beer,
13517,5d1e734f1b5c3c06d2dee574,beer,
13518,5d1e6f49d985e106cb0984d6,beer,
13519,5d1e4c42d985e106c4139b43,beer,
13520,5d1dfb19cd168d06e216db22,beer,
13521,5d204e96ca549f06cc4e42c3,beer,
13522,5d1eb5eb4cb92106eb2779ab,beer,
13523,5d15e35d14c69206b1ba5a35,beer,
13524,5d15c2e3ce281106d21b0cdb,beer,
13525,5d1576cc9ac56406cf612302,beer,
13526,5d1552c79ac56406d1c8c0a3,beer,
13527,5d153ddbce281106d34b5d4f,beer,
13528,5d14fa44ce281106d34b5c3e,beer,
13529,5d14db6e33d94e06e2c2ea54,beer,
13530,5d14c86b33d94e06e46467df,beer,
13531,5d14bbf6bf7e9d06b5450ac8,beer,
13532,5d14bb1ee4e7f206ddfd7a48,beer,
13533,5d14b0bde4e7f206dc096419,beer,
13534,5d14af3033d94e06e2c2e939,beer,
13535,5cff4e0aabb2da06daa36139,beer,
13536,5cff4e0aabb2da06daa36139,sake,
13537,5d0c3ab7b0682a06a73b493d,beer,
13538,5d0c3ab7b0682a06a73b493d,spirits,
13539,5d0c4ebe52fbb206f9e420e1,beer,
13540,5d0c4ebe52fbb206f9e420e1,RTD,
13541,5d26c4076e354b06d61911be,beer,
13542,5d26b3d9023bde06745f4294,beer,
13543,5d26a2c58a099306c61be595,beer,
13544,5d2694648a099306c61be52d,beer,
13545,5d26888f023bde06745f4147,beer,
13546,5d26625c023bde0678ff8e8a,beer,
13547,5d265de1023bde0678ff8e60,beer,
13548,5d25fd75b795b00706d2e2ac,beer,
13549,5d25be7fa3f09306edde3e6c,beer,
13550,5d2598cbbf7e9d06c36cb4e9,beer,
13551,5d2583df57069b06c1627bfa,beer,
13552,5d25836989b98306a8b1e6d7,beer,
13553,5d257d6989b98306970877f0,beer,
13554,5d255a90d8120906ddaddc07,beer,
13555,5d254c0457069b06c0c0b1ef,beer,
13556,5d2539c0b795b00706d2dcaf,beer,
13557,5d2524add8120906db04dd30,beer,
13558,5d24abf2d5e7b406e8ba7d9e,beer,
13559,5d248f94edee2406ce869010,beer,
13560,5d2480ead4ea5006dc79baec,beer,
13561,5d2479376d158106ba5948ec,beer,
13562,5d2477c36d158106b95a50cf,beer,
13563,5d2430ead4926b06b78ddbdc,beer,
13564,5d24247ad4926b06b904a578,beer,
13565,5d241d01d5e7b406eb590a53,beer,
13566,5d2419fbedee2406cc415999,beer,
13567,5d23fbb0edee2406cd62482e,beer,
13568,5d23f5c989fc8f06c92b9770,beer,
13569,5d23d68cedee2406cd62478c,beer,
13570,5d23cd66d4926b06b904a352,beer,
13571,5d235a74d979ce06c7318f7f,beer,
13572,5d23564f6345df06d2ab43a3,beer,
13573,5d22db1ae08d4406daf1775e,beer,
13574,5d22ab66d979ce06c7318b00,beer,
13575,5d228db10a5ce706ea051c0b,beer,
13576,5d227e00e08d4406db779b8b,beer,
13577,5d2269e50a5ce706e9c59151,beer,
13578,5d2265bcd979ce06c731891f,beer,
13579,5d225c9a1d79ff06bc104ace,beer,
13580,5d220a52ce0c7606d29a02d6,beer,
13581,5d22074cce0c7606d3c679f0,beer,
13582,5d21f45b6f899906c7795aad,beer,
13583,5d21bac1ce0c7606d3c67712,beer,
13584,5d21acb46f899906c9bb7010,beer,
13585,5d21abdd4db9b006af4c518d,beer,
13586,5d21a848a3d28706cd0c5ecd,beer,
13587,5d219efdce0c7606d3c67610,beer,
13588,5d2197836f899906c8639bcf,beer,
13589,5d218ef2ce0c7606d5b3eb31,beer,
13590,5d218107a3d28706cd0c5dab,beer,
13591,5d213b034db9b006ad1f68a9,beer,
13592,5d21374cce0c7606d5b3e85c,beer,
13593,5d212eac6f899906c7795374,beer,
13594,5d2116d34db9b006ac6e2d38,beer,
13595,5d208bb489fdca06c5178c83,beer,
13596,5d2085fdb116a606cd5e0079,beer,
13597,5d20813755df0a06dfd47c82,beer,
13598,5d205e0950ec4a06c25b5a3c,beer,
13599,5d205800abb2da06d18a6f0b,beer,
13600,5d2052ba50ec4a06c25b59c5,beer,
13601,5d20438489fdca06c4b42295,beer,
13602,5d203a8fabb2da06d354876b,beer,
13603,5d2031c850ec4a06c0d466fa,beer,
13604,5d20279f89fdca06c5178864,beer,
13605,5d201f7450ec4a06c0d46646,beer,
13606,5d272967d8362906c6c048a0,beer,
13607,5d247274d4926b06b78dddb3,beer,
13608,5d247274d4926b06b78dddb3,RTD,
13609,5d241983d4926b06b78ddb35,beer,
13610,5d23495cfa393e06cfa738be,beer,
13611,5d23495cfa393e06cfa738be,RTD,
13612,5d1cc2f28803b406c78d9309,beer,
13613,5d182f654cb92106eb37e1f2,beer,
13614,5d15fcc19ebbef06e4973682,beer,
13615,5d14def39a0c5706c3148152,beer,
13616,5d14def39a0c5706c3148152,RTD,
13617,5d1467bf310d5706d5153330,beer,
13618,5d142c3c9a0c5706c2f2ee17,beer,
13619,5d13609ae6ace006beceb986,beer,
13620,5d12eccad3d8eb06cac3807f,beer,
13621,5d11d33e84383306dae97530,beer,
13622,5d11d33e84383306dae97530,RTD,
13623,5d10b7b82a074006ca45ec4e,beer,
13624,5d10b7b82a074006ca45ec4e,RTD,
13625,5d10b367e08d4406e7563dde,beer,
13626,5d1079caa3d28706d2744d42,beer,
13627,5d105bc0a3d28706d63209ac,beer,
13628,5d105bc0a3d28706d63209ac,RTD,
13629,5d101624ae412806d390248b,beer,
13630,5d101624ae412806d390248b,RTD,
13631,5d100bc3e08d4406e7563900,beer,
13632,5d0f8f32512d7706e568f2f0,beer,
13633,5d0f8e3e66249406f0556e50,beer,
13634,5d0f84140acc0b06ac01c724,beer,
13635,5d0f7a8e512d7706e44a5865,beer,
13636,5d0f7a8e512d7706e44a5865,RTD,
13637,5d0eb75c66249406e4fea646,beer,
13638,5d0eb1570acc0b06adefc795,beer,
13639,5d0d9cc12cbb6106dafadfcf,beer,
13640,5d0d98d9812f8506b2706132,beer,
13641,5d0d6fd157069b06b823f3b9,beer,
13642,5d0c3dcb6aaa9106d0b8393f,beer,
13643,5d0c14606aaa9106cff4d893,beer,
13644,5d0c14606aaa9106cff4d893,RTD,
13645,5d0b1fdd75e5590692229f36,beer,
13646,5d0b1fdd75e5590692229f36,RTD,
13647,5d0b01faf8dbfd06c3a40bf2,beer,
13648,5d0afd0ad869fe06cc42f849,beer,
13649,5d0a4fda2cbb6106e82e69dc,beer,
13650,5d09e1c330cd7b06c544ce90,beer,
13651,5d08dd949dca6206db012fb2,beer,
13652,5d086381b8f04a06c69b5fa9,beer,
13653,5d07aaf525afb206df670e11,beer,
13654,5d064daa8f8e8806937ca754,beer,
13655,5d05f4e1d7aea906b6122ef7,beer,
13656,5d04e8731c35f50675c98d87,beer,
13657,5d04e2d57d717806cc893b9f,beer,
13658,5d04e2d57d717806cc893b9f,RTD,
13659,5d0499d7aa851f06e19916a3,beer,
13660,5d039af2f07eae06b1635e60,beer,
13661,5d02ff90f07eae06b2f6e571,beer,
13662,5d02fa2089fc8f06d06f79ec,beer,
13663,5d0243e3d4926b06b3169a53,beer,
13664,5d1f09370eb25b06ddb17ac3,beer,
13665,5d1f09370eb25b06ddb17ac3,RTD,
13666,5d19ca6c76e4c206d964090c,beer,
13667,5d1860746345df06c01104c0,beer,
13668,5d156331193c8d06b33fa399,beer,
13669,5d138509e6ace006bd1d6eb9,beer,
13670,5d134e3aed4d8e06d3eef01d,beer,
13671,5d11a5a3fe003506ede2b001,beer,
13672,5d11737e84383306d93cbb1a,beer,
13673,5d10cf01378a3f06c511bb7b,beer,
13674,5d10cf01378a3f06c511bb7b,RTD,
13675,5d103edda3d28706d2744b59,beer,
13676,5d10358ba3d28706d59b5ef7,beer,
13677,5d10358ba3d28706d59b5ef7,RTD,
13678,5d0f57f666249406f0556be2,beer,
13679,5d0ee27266249406e4fea755,beer,
13680,5d0ee2390acc0b06adefc8de,beer,
13681,5d0d98fc57069b06b78ad785,beer,
13682,5d0d966d812f8506b0e33a5f,beer,
13683,5d0d4a4de9fbc306fe76a1ee,beer,
13684,5d0cb94d6d93e606ce48a3c2,beer,
13685,5d0cb94d6d93e606ce48a3c2,RTD,
13686,5d0c4cf56aaa9106d0b839af,beer,
13687,5d0ad3e475e5590695506165,beer,
13688,5d0ad1fd75e55906a1c9b7ed,beer,
13689,5d0a24032cbb6106ec4fd539,beer,
13690,5d09aaa9fc032106dd3c68a4,beer,
13691,5d079d287ae52d06d3934dd8,beer,
13692,5d031a2ff07eae06b311fe25,beer,
13693,5d0230e7d4926b06b23970df,beer,
13694,5d273d81023bde06745f4734,beer,
13695,5d2736d8d8362906c79535e4,beer,
13696,5d24a6aafda9b006ca5301ef,beer,
13697,5d1ecba5d985e106cdf08584,beer,
13698,5d1c3d995284f406e5827b3e,beer,
13699,5d18c0aa13dcdb06fcf659a0,beer,
13700,5d131bcf12949c06e1e72a8c,beer,
13701,5d11633dedee2406e3a0453a,beer,
13702,5d107cded8307f06bd359290,beer,
13703,5d1055872a074006cc8461ed,beer,
13704,5d0f8cecaa851f06e0aff8ba,beer,
13705,5d0d3b1be9fbc306fe76a1b6,beer,
13706,5d08e0a5b8f04a06b5c6148d,beer,
13707,5d0831ecb8f04a06bc7a9050,beer,
13708,5d062c46d7aea906b61230e8,beer,
13709,5d059389acb83106c9a3b969,beer,
13710,5d058299d7aea906b50121bc,beer,
13711,5d05762facb83106c8e076cd,beer,
13712,5d01f64bd4926b06b2396f09,beer,
13713,5d2012ed55df0a06e3f4752b,beer,
13714,5d2012e6ca549f06c5f12179,beer,
13715,5d200a6eabb2da06d18a6c8a,beer,
13716,5d20079155df0a06dfd4779d,beer,
13717,5d1fee74abb2da06d3548515,beer,
13718,5d1f5ae40eb25b06e1273eda,beer,
13719,5d1f5a630eb25b06ddb17dde,beer,
13720,5d1f3d681b5c3c06d0deda9a,beer,
13721,5d1f3b2c1b5c3c06cffc21c2,beer,
13722,5d1f2806e5362706db50ad24,beer,
13723,5d1f09d50eb25b06d73b2782,beer,
13724,5d1ee6dfe5362706dd6cbe26,beer,
13725,5d1ed446e5362706dcca8860,beer,
13726,5d1ed16e58d3be06cf22f27b,beer,
13727,5d1ea0364cb92106ead030d5,beer,
13728,5d1e8d36e5362706dd6cbbbd,beer,
13729,5d1de3658bb06206de566aaa,beer,
13730,5d1def5d1c35f506d7341f24,beer,
13731,5d1dea5f1c35f506d7341ee5,beer,
13732,5d1db3fa1c35f506d7341c59,beer,
13733,5d1daffdc1888406c93fabb6,beer,
13734,5d1d91158bb06206de566775,beer,
13735,5d1d3c6d1c35f506d73418f1,beer,
13736,5d1d35f2abb2da06ba7af34a,beer,
13737,5d1d29ccb3c6cb06c97f3a38,beer,
13738,5d1d23e1b3c6cb06c6c55f75,beer,
13739,5d1d21ec1c35f506d6a4ae2e,beer,
13740,5d1cc3d35284f406e5827fd9,beer,
13741,5d1cb9dd8803b406c78d92e9,beer,
13742,5d1cb8a214c69206b64d99c4,beer,
13743,5d1cac995284f406e40b7b6b,beer,
13744,5d1c8e9e14c69206b64d9822,beer,
13745,5d1c8d7ed635f006e797201d,beer,
13746,5d1c8d475284f406e5827e05,beer,
13747,5d1c7ca6d635f006e638299f,beer,
13748,5d1c7b13c25a3e06c9053916,beer,
13749,5d1c638819d6ba069c4013c1,beer,
13750,5d1c547a19d6ba069ddb8fc6,beer,
13751,5d1c3a65d635f006e7971d4b,beer,
13752,5d1c2776d635f006e7971c93,beer,
13753,5d1c1e895284f406e40b7642,beer,
13754,5d1c1d1ad635f006e94b072d,beer,
13755,5d1c114a8803b406c182273f,beer,
13756,5d1c10245284f406e40b75c6,beer,
13757,5d1c0fa8c25a3e06c905357b,beer,
13758,5d1c0b845284f406e5827964,beer,
13759,5d1c0a145284f406e5827961,beer,
13760,5d1c0065c25a3e06c905352d,beer,
13761,5d1bf848d635f006e63825a4,beer,
13762,5d1bf1175284f406e58278e8,beer,
13763,5d1beae1d635f006e94b05ed,beer,
13764,5d1be67319d6ba069e194350,beer,
13765,5d1bd020d635f006e79719b6,beer,
13766,5d1bc6b15284f406e40b7356,beer,
13767,5d1b5ce95ae40206d1e6e51a,beer,
13768,5d1b4e607e570506dbc69987,beer,
13769,5d1b399879348006ddb671ae,beer,
13770,5d1b33787d717806ce168f5d,beer,
13771,5d1b2f805ae40206d0216ec4,beer,
13772,5d1b1de93053fe06b3a7ecae,beer,
13773,5d1afa523053fe06b4b6eb3c,beer,
13774,5d1af2cd3053fe06b2be0496,beer,
13775,5d1ae7ef79348006db0a940d,beer,
13776,5d1ab35f5ae40206d1e6df66,beer,
13777,5d1a98065ae40206d1e6deae,beer,
13778,5d1a95e679348006ddb66d08,beer,
13779,5d1a7f635ae40206d26ddce0,beer,
13780,5d1a1a33159a8b06c2696d52,beer,
13781,5d19ff4b28fbcd06db23432e,beer,
13782,5d19dc7476e4c206d8096059,beer,
13783,5d19d4560cb95d06c196a3cb,beer,
13784,5d1997df159a8b06c413fd9c,beer,
13785,5d198d0b0cb95d06c6fdf49e,beer,
13786,5d19682e0cb95d06c196a118,beer,
13787,5d195843159a8b06c35b4a1c,beer,
13788,5d1949010cb95d06c7670cbd,beer,
13789,5d1936a40cb95d06c6fdf259,beer,
13790,5d192b2681cfcf06c28e3874,beer,
13791,5d18af390acc0b06e6d5ce2e,beer,
13792,5d18aec758a11006d4410a97,beer,
13793,5d18ae4b58a11006d3d238fa,beer,
13794,5d18952458a11006d4410956,beer,
13795,5d1893b257124d06d7f73569,beer,
13796,5d188de958a11006caff0a11,beer,
13797,5d1875294cb92106eb37e46b,beer,
13798,5d1873c658a11006caff08d6,beer,
13799,5d186caf4cb92106e95f3c97,beer,
13800,5d18660814c69206c01cd97d,beer,
13801,5d185f1258a11006d3d23555,beer,
13802,5d185a5214c69206bf634671,beer,
13803,5d18445e0acc0b06e45b61e5,beer,
13804,5d1833a24cb92106eb37e236,beer,
13805,5d1833810acc0b06e45b6122,beer,
13806,5d182e8b0acc0b06e6d5c8b8,beer,
13807,5d181ce00acc0b06e45b6025,beer,
13808,5d17ee8a14c69206c01cd5fe,beer,
13809,5d17da9957124d06d7f72f64,beer,
13810,5d1768bf6b879306d1820472,beer,
13811,5d175fbce6ace006d65ac312,beer,
13812,5d175337c2b48f06d19c9397,beer,
13813,5d174b7687cbe206e365fa60,beer,
13814,5d17499c8f509c06c65abf48,beer,
13815,5d174823e6ace006d4562495,beer,
13816,5d17335b6b879306d182022a,beer,
13817,5d1720a5c2b48f06d2fbb8f2,beer,
13818,5d16e8528f509c06c65abbed,beer,
13819,5d16e2d2c2b48f06d19c8fbb,beer,
13820,5d16dd606b879306d181ffa3,beer,
13821,5d16d4fd87cbe206e549bbb7,beer,
13822,5d16d41fe6ace006d65abe2e,beer,
13823,5d16d1dd8f509c06c431621f,beer,
13824,5d16cebf8f509c06c65abaed,beer,
13825,5d16ca15e6ace006d65abdc4,beer,
13826,5d16744d6b879306ce27b560,beer,
13827,5d1605fd193c8d06b4ea79d3,beer,
13828,5d1601e6193c8d06b4ea79ae,beer,
13829,5d14a13d33d94e06e2c2e8b9,beer,
13830,5d147ddae4e7f206ddfd77b1,beer,
13831,5d1475bd33d94e06e2c2e74f,beer,
13832,5d1446ce33d94e06e2c2e65a,beer,
13833,5d14260f33d94e06e2c2e54f,beer,
13834,5d141f9b9a0c5706c3147bbb,beer,
13835,5d14084533d94e06e46462be,beer,
13836,5d13ca489a0c5706c3147953,beer,
13837,5d137f9ced4d8e06d41e5d7f,beer,
13838,5d133c8912949c06e0f279a2,beer,
13839,5d132858e6ace006beceb77c,beer,
13840,5d131c4ced4d8e06d3eeeea5,beer,
13841,5d130456e6ace006bfbdcb7f,beer,
13842,5d130364ed4d8e06d41e59c9,beer,
13843,5d12f230ed4d8e06d41e5961,beer,
13844,5d12d6742cbb6106db14950f,beer,
13845,5d12d3a6d3d8eb06cac37fa0,beer,
13846,5d12cb87d3d8eb06c717437c,beer,
13847,5d12bb77d3d8eb06cac37f3e,beer,
13848,5d12b983e6ace006bfbdc976,beer,
13849,5d12b79af5612f06d529aeaa,beer,
13850,5d12a676e6ace006bd1d688c,beer,
13851,5d126e8612949c06e21949ae,beer,
13852,5d12339c6f899906ce9733f6,beer,
13853,5d1221a484383306dae97870,beer,
13854,5d12182cedee2406e3a04a4f,beer,
13855,5d12123cd3febd06c1a77b0b,beer,
13856,5d11f4d5376f6506d5289400,beer,
13857,5d11d163376f6506d5289305,beer,
13858,5d11a17b6f899906d09bd415,beer,
13859,5d119facfe003506ede2afda,beer,
13860,5d118e5784383306dae9734a,beer,
13861,5d115500fe003506eebda405,beer,
13862,5d2eba06ce802106e3e5002f,beer,
13863,5d2ea7c5f8dbfd06db725e3d,beer,
13864,5d2ea7c5f8dbfd06db725e3d,RTD,
13865,5d2afa7a6dd1f706eb0f8350,beer,
13866,5d2bb5efce88b406cf91a825,beer,
13867,5d2b3278c25a3e06c7bcd8d6,beer,
13868,5d2b3278c25a3e06c7bcd8d6,RTD,
13869,5d113d666f899906d09bd0d4,beer,
13870,5d27d072e8f6d4067362e03d,beer,
13871,5d10da38e08d4406e60e8fe7,beer,
13872,5d10cc23ae412806d5e265bd,beer,
13873,5d10c7d92a074006c93e0f70,beer,
13874,5d10bd53378a3f06c47fdf31,beer,
13875,5d10b9e22a074006c93e0ef2,beer,
13876,5d10a136ae412806d39027e2,beer,
13877,5d109fb5378a3f06c39f81b9,beer,
13878,5d1081cae08d4406e60e8c79,beer,
13879,5d1064cea3d28706d2744ca7,beer,
13880,5d101e1b378a3f06c511b57d,beer,
13881,5d1011182a074006ca45e77b,beer,
13882,5d1010daae412806d5e2604b,beer,
13883,5d10103fae412806d4a65a09,beer,
13884,5d100890378a3f06c39f7d96,beer,
13885,5d1000d5ae412806d5e25fb6,beer,
13886,5d0fb2f0dbeeb706a7116d8a,beer,
13887,5d0f7217512d7706e3be118e,beer,
13888,5d2fb1a7e8f6d406e62d0e23,beer,
13889,56f507b58723891a72e83ba2,beer,
13890,56f507b58723891a72e83ba2,spirits,
13891,56f507b58723891a72e83ba2,sake,
13892,56f507b58723891a72e83ba2,wine,
13893,5d0f6b8baa851f06dd043993,beer,
13894,5d0f288edbeeb706a711689d,beer,
13895,5d0f288edbeeb706a711689d,RTD,
13896,5d0f288edbeeb706a711689d,spirits,
13897,5d0f226266249406f055699b,beer,
13898,5d0f226266249406f055699b,RTD,
13899,5d0f226266249406f055699b,sake,
13900,5d0f1c89dbeeb706a61ce4ea,beer,
13901,5d0f1c89dbeeb706a61ce4ea,spirits,
13902,5d0f1c89dbeeb706a61ce4ea,sake,
13903,5d0efcaeed4d8e06d15311f4,beer,
13904,5d0efcaeed4d8e06d15311f4,spirits,
13905,5d0ee2a5ed4d8e06d9924634,beer,
13906,5d0ee2a5ed4d8e06d9924634,RTD,
13907,5d0ec599dbeeb706a7116587,beer,
13908,5d0ec599dbeeb706a7116587,spirits,
13909,5d0ec21730437206d0a78f18,beer,
13910,5d0ec21730437206d0a78f18,RTD,
13911,5d0ec02366249406e2c2598c,beer,
13912,5d0ec02366249406e2c2598c,RTD,
13913,5d0ebb2230437206d0a78ee9,beer,
13914,5d0ebb2230437206d0a78ee9,spirits,
13915,5d0eb3b8dbeeb706a5e4a960,beer,
13916,5d0eb3b8dbeeb706a5e4a960,spirits,
13917,5d0ea8e70acc0b06adefc758,beer,
13918,5d0ea8e70acc0b06adefc758,spirits,
13919,5d0ea5e4dbeeb706a5e4a902,beer,
13920,5d0e9cd5dbeeb706a5e4a8d8,beer,
13921,5d0e9cd5dbeeb706a5e4a8d8,RTD,
13922,5d0e49742ff91d06ee27f14b,beer,
13923,5d0e49742ff91d06ee27f14b,spirits,
13924,5d0e45252cbb6106e05d50c3,beer,
13925,5d0e45252cbb6106e05d50c3,RTD,
13926,5d0e38c12cbb6106db1033ee,beer,
13927,5d0e38c12cbb6106db1033ee,spirits,
13928,5d0e35b12cbb6106e05d5068,beer,
13929,5d0e35b12cbb6106e05d5068,spirits,
13930,5d0e2f4f812f8506b2706723,beer,
13931,5d0e2f4f812f8506b2706723,spirits,
13932,5d0e191d812f8506b0e33f87,beer,
13933,5d0e191d812f8506b0e33f87,sake,
13934,5d0e18d057069b06b823fa71,beer,
13935,5d0e18d057069b06b823fa71,RTD,
13936,5d0e12b9e9fbc306ff78c651,beer,
13937,5d0e12b9e9fbc306ff78c651,RTD,
13938,5d0e123d2cbb6106db103292,beer,
13939,5d0e123d2cbb6106db103292,RTD,
13940,5d0e081d2ff91d06ee27ef09,beer,
13941,5d0e081d2ff91d06ee27ef09,RTD,
13942,5d0e074aeded7806d9849adc,beer,
13943,5d0e074aeded7806d9849adc,RTD,
13944,5d0e06fd812f8506b270655a,beer,
13945,5d0e06fd812f8506b270655a,RTD,
13946,5d0e03652ff91d06efd58ae3,beer,
13947,5d0e03652ff91d06efd58ae3,RTD,
13948,5d0df2aceded7806d98499dc,beer,
13949,5d0df2aceded7806d98499dc,RTD,
13950,5d0da3f057069b06b78ad803,beer,
13951,5d0da3f057069b06b78ad803,RTD,
13952,5d0d9295eded7806da209438,beer,
13953,5d0d9295eded7806da209438,sake,
13954,5d0d7d0d812f8506b2706054,beer,
13955,5d0d7d0d812f8506b2706054,sake,
13956,5d0d6aba2cbb6106dafade58,beer,
13957,5d0d6aba2cbb6106dafade58,sake,
13958,5d0d435157069b06b78ad520,beer,
